image_id,top1,top5,top10,top50,top100,AUC
camera0_17_image000091,0.0,0.0,0.0,0.014039382454399157,0.0603523744314451,0.021622036073071397
camera0_17_image000101,0.0,0.0,0.0,0.052175467763526745,0.07010271778035354,0.04141882822088385
camera0_17_image000111,0.0,0.010839741432016539,0.04113199890987998,0.06016591102121508,0.0996968816074051,0.06236501866723352
camera0_17_image000121,0.0,0.0,0.0003888620930022043,0.11678518837650705,0.138972163416581,0.08826653494393742
camera0_17_image000131,0.0,0.0,0.008389059193060286,0.12446378389055986,0.11559499656628677,0.0876717072835973
camera0_17_image000141,0.003056498461559911,0.10552540886232739,0.15722008129374637,0.11914389810106608,0.09096849159626935,0.11771835222593412
camera0_17_image000151,0.0,0.0,0.0085469606296984,0.12023297771306514,0.07721336419188556,0.07609216884902231
camera0_17_image000161,0.0,0.0,0.014637465133961488,0.16741458173232301,0.10220049850526311,0.10523244046565801
camera0_17_image000171,0.0,0.02746650944028893,0.0861697625308326,0.261111973570372,0.1556707362061313,0.17883056732570585
camera0_17_image000181,0.0,0.005864750696191021,0.08397017523607259,0.23737910437770202,0.15707844009968733,0.1669165759639707
camera0_17_image000191,0.0001267975785624919,0.10147538634866532,0.18063398100244962,0.11583806865347196,0.11228941621823328,0.12667783738528465
camera0_17_image000201,0.0,0.0,0.0,0.11994451352347997,0.08043056897031302,0.0748309831597409
camera0_17_image000211,0.0,0.0,0.0332542233763385,0.13814196303397835,0.08671421290553673,0.09224710793065624
camera0_17_image000221,0.0,0.04752125177723153,0.07818514912159456,0.21340058043328786,0.12954832479891834,0.1496438962394362
camera0_17_image000231,0.0,0.003151582745674067,0.15505818393984855,0.29049512919196663,0.1746190431281997,0.21152270861460004
camera0_17_image000241,0.0,0.0,0.01574034405774371,0.20439549604973986,0.13280253589453472,0.13002038849394712
camera0_17_image000251,0.005540832793007846,0.13686373406327768,0.16284101954162486,0.14082988063973795,0.10584013421902137,0.13408322619011043
camera0_17_image000261,0.0,0.0,0.003841757090439247,0.12291662984564629,0.08948941457445683,0.07934265900959907
camera0_17_image000271,0.0,0.0,0.005019563255448271,0.16015994309371906,0.11521408192520252,0.10303524909691823
camera0_17_image000281,0.0,0.04216042914219891,0.09894663685761133,0.29347720793576915,0.18068329118770773,0.20343007977008334
camera0_17_image000291,0.0,0.0064009707493490305,0.04468824899357396,0.23563375743474183,0.17316962201217592,0.1612833293494455
camera0_17_image000301,0.0,0.07188600902366754,0.1303680685236093,0.12079143858575168,0.12168160209489032,0.11852952900119879
camera0_17_image000321,0.0,0.0,0.029015412490135246,0.10867923369583277,0.09147550910248275,0.07909393964547987
camera0_17_image000331,0.0,0.08117991229750812,0.08811317401592092,0.1966309030231211,0.14080934311569554,0.14865131550131008
camera0_17_image000341,0.0,0.003318728425036153,0.13107725596486014,0.3005571899432288,0.19345702831220954,0.21541082618557914
camera0_17_image000351,0.0,0.00840779064044125,0.05762275343566422,0.20157897691665444,0.14115492464189672,0.1407502433078905
camera0_17_image000361,0.0,0.08274111755871676,0.10733796374581488,0.13550466822301957,0.10858051142559694,0.11716830372697726
camera0_17_image000371,0.0,0.0,0.012334736151553467,0.11386005841195623,0.09884003726540437,0.07951752650083853
camera0_17_image000381,0.0,0.0,0.027288977090748852,0.15077004341491848,0.12528500404448634,0.10637150544772962
camera0_17_image000391,0.0,0.054909554230137644,0.11253307174245403,0.2830977335389209,0.20180736293231996,0.2077138302101017
camera0_17_image000401,0.0,0.04740528929305232,0.06170939955999376,0.22874734901523766,0.18787824677084874,0.16759971885732666
camera0_17_image000411,0.0003115465108698164,0.019273847928016445,0.07336424059548477,0.12504103966930727,0.12351385604211912,0.10558327281078707
camera0_17_image000421,0.0,0.0,0.00450814611575184,0.07553313086397505,0.08863787578015299,0.057741121929162226
camera0_17_image000431,0.0,0.006416682406687006,0.03340811494124333,0.08761560747418813,0.09290625977087082,0.07117087361230538
camera0_17_image000441,0.03539752481014455,0.05831141441793761,0.08562984145945085,0.17757270854419724,0.1488053204337699,0.14111891659264278
camera0_17_image000451,0.0,0.04596465350637187,0.12981298586212583,0.277943032313781,0.2074336043729274,0.21031221905171338
camera0_17_image000461,0.0,0.0,0.0004658857219029553,0.17772270679483118,0.16336988617444795,0.12214395342294239
camera0_17_image000471,0.0,0.09074785735193137,0.09746758230171082,0.13933719592250793,0.1266131317791371,0.12158472798851867
camera0_17_image000481,0.19720301823769099,0.17829138627420732,0.15447051555153654,0.14589412991414374,0.13643261720340405,0.14796318334182132
camera0_17_image000491,0.1793805282407196,0.17474249128460545,0.19376202185904684,0.17810082837227006,0.1623339726017958,0.17755186213017768
camera0_17_image000500,0.0,0.07089900775018655,0.09728725741177854,0.2303059193015563,0.21347409428580094,0.18392553083187607
camera0_18_image000001,0.0,0.0,0.0,0.0014200697251219698,0.0016602674978348473,0.0010647457078420076
camera0_18_image000011,0.0,0.0,0.0,0.0014066791475424308,0.0015826326040847079,0.0010390543105204652
camera0_18_image000021,0.0,0.0,0.0,0.0014195831015852492,0.0017121931521260085,0.001077637054287731
camera0_18_image000031,0.0,0.0,0.0,0.0014540249769391072,0.0016947741430087396,0.00108889371249977
camera0_18_image000041,0.0,0.0,0.0,0.0014308034367310131,0.0016563592424578392,0.001068637734488288
camera0_18_image000051,0.0,0.0,0.0,0.0014883696049920229,0.0017614877077442755,0.0011213517668509777
camera0_18_image000061,0.0,0.0,0.0,0.001438766435995163,0.0017276836816619108,0.001090268501629586
camera0_18_image000071,0.0,0.0,0.0,0.0012174893024602094,0.0018548354146732458,0.001021797009874137
camera0_18_image000081,0.0,0.0,0.0,0.0014301210071774578,0.001641471036402321,0.0010645678912428542
camera0_18_image000091,0.0,0.0,0.0,0.001414280358738021,0.0016266484066724649,0.0010536245081820355
camera0_18_image000101,0.0,0.0,0.0,0.0014443766635394728,0.0017051381882698699,0.0010871252986466861
camera0_18_image000111,0.0,0.0,0.0,0.001273152664395014,0.0018855319634456676,0.00105485019175673
camera0_18_image000121,0.0,0.0,0.0,0.0013813193852500458,0.001537969790675547,0.0010162486576074721
camera0_18_image000131,0.0,0.0,0.0,0.0014445683214853605,0.0016807268216261046,0.0010810479293686139
camera0_18_image000141,0.0,0.0,0.0,0.0013853239192255114,0.001481379423159087,0.0010037784034760018
camera0_18_image000151,0.0,0.0,0.0,0.0014093051517046163,0.0016483022175233586,0.001056831184492835
camera0_18_image000161,0.0,0.0,0.0,0.001432984078620104,0.0016652683133484318,0.0010718787007233778
camera0_18_image000171,0.0,0.0,0.0,0.0014527595844919285,0.0016837224025857747,0.001085527690573536
camera0_18_image000181,0.0,0.0,0.0,0.0013776028863397248,0.0015699266737897394,0.0010226292598992937
camera0_18_image000191,0.0,0.0,0.0,0.0014394477452868743,0.0016420830205066466,0.0010689618590967115
camera0_18_image000201,0.0,0.0,0.0,0.0014036698740529769,0.0015369933424428054,0.0010261613928631624
camera0_18_image000211,0.0,0.0,0.0,0.0013733455178689014,0.0014627751523450803,0.0009936356274012786
camera0_18_image000221,0.0,0.0,0.0,0.0014736799671215945,0.001706948786550844,0.0011009022038812298
camera0_18_image000231,0.0,0.0,0.0,0.0013854980177054907,0.0015029989569957968,0.0010093170173903132
camera0_18_image000241,0.0,0.0,0.0,0.0013844974261566965,0.001502820270984388,0.0010088170803197983
camera0_18_image000251,0.0,0.0,0.0,0.0014611833695026106,0.0016519866273778075,0.0010813425991117332
camera0_18_image000261,0.0,0.0,0.0,0.0014521095299194235,0.0016566251738845573,0.001078389476701888
camera0_18_image000271,0.0,0.0,0.0,0.0011848036991642915,0.0016095102577803192,0.0009449891202717187
camera0_18_image000281,0.0,0.0,0.0,0.0014273901199983278,0.0015784094774113965,0.001047401942779885
camera0_18_image000291,0.0,0.0,0.0,0.0014336415382033068,0.001594512645177851,0.0010543099530161014
camera0_18_image000301,0.0,0.0,0.0,0.0014426741049340236,0.001600955991826783,0.0010600427729060564
camera0_18_image000321,0.0,0.0,0.0,0.0013954507008502627,0.0014560545086887342,0.0010019863056109008
camera0_18_image000331,0.0,0.0,0.0,0.00142674579199309,0.0014689019668133365,0.0010194556546466813
camera0_18_image000341,0.0,0.0,0.0,0.0014585283335585657,0.0014782383645925666,0.0010362599406560464
camera0_18_image000351,0.0,0.0,0.0,0.0014204886284328632,0.0013139075327291553,0.0009774714807849168
camera0_18_image000361,0.0,0.0,0.0,0.0014617527156786125,0.0014220633750916202,0.0010235399654831014
camera0_18_image000371,0.0,0.0,0.0,0.0014282687635540328,0.0012379406183594666,0.000961824341605224
camera0_18_image000381,0.0,0.0,0.0,0.0002635299486349743,0.00045648294789281906,0.0002350598119787281
camera0_18_image000391,0.0,0.0,0.0,0.0002562722681608186,0.000346308824713745,0.00020393911803111373
camera0_18_image000401,0.0,0.0,0.0,0.00025314547402666577,0.00026757976361460947,0.00018263677193500015
camera0_18_image000411,0.0,0.0,0.0,0.0002629640096463916,0.00021026557139982468,0.00017262646180891988
camera0_18_image000421,0.0,0.0,0.0,0.00033602204706313367,0.00020547884904475078,0.00020462589236322804
camera0_18_image000431,0.0,0.0,0.0,0.00035083691810365564,0.0002147611858946552,0.00021370394911142092
camera0_18_image000441,0.0,0.0,0.0,0.00017328772402918814,0.00010805544582439862,0.00010605387602952854
camera0_18_image000451,0.0,0.0,0.0,0.00036747486496249856,0.00023771632326439427,0.00022706340409012186
camera0_18_image000461,0.0,0.0,0.0,0.00032667895134615285,0.0002734521269870729,0.0002175439998510453
camera0_18_image000471,0.0,0.0,0.0,0.00030434390512647767,0.0004894285211743831,0.00026193119959647284
camera0_18_image000481,0.0,0.0,0.0,0.0003233231551698302,0.000322617445545183,0.0002284341224370879
camera0_18_image000491,0.0,0.0,0.0,0.0003384445990487223,0.00031474023603417,0.0002333183116974396
camera0_18_image000500,0.0,0.0,0.0,0.0002749614292607043,0.0002404154575711603,0.00018569344197990419
camera0_19_image000001,0.0,0.2366406714538087,0.1724403604488509,0.2581443283564744,0.29099541011153446,0.2407694056613207
camera0_19_image000011,0.0,0.27318901154827585,0.2570410239899701,0.2570412228773065,0.2866060116918345,0.2600482718536966
camera0_19_image000021,0.0,0.2682430971641838,0.2526463499542857,0.2577097308619824,0.284370333747759,0.258563970138315
camera0_19_image000031,0.0,0.2724426881881855,0.2519752320156245,0.25767636252331083,0.2839098982352281,0.25847089481442237
camera0_19_image000041,0.0,0.2710157454799913,0.2404933150505233,0.24440241568099033,0.28081118142327505,0.24898039075275685
camera0_19_image000051,0.0,0.24108393085664143,0.2088281731306158,0.2294029909448927,0.2742902932693112,0.2319586212984491
camera0_19_image000061,0.0,0.21050449145461828,0.1838411925585089,0.21702951456852052,0.2706875935628354,0.21835570746228608
camera0_19_image000071,0.0,0.20422298319383234,0.170165290795826,0.2044429340916292,0.26751119989745475,0.20843873231149299
camera0_19_image000081,0.0,0.18769330475467197,0.15561795932655254,0.19406701503134344,0.26221174064019365,0.19832659746119752
camera0_19_image000091,0.0,0.1775101066556601,0.15288598824785313,0.19247794717963787,0.2612937814187148,0.19628871084927824
camera0_19_image000101,0.0,0.1868867709158967,0.17940781893369862,0.1958985547642082,0.2624607058400727,0.2045921111668761
camera0_19_image000111,0.0,0.17885657173672048,0.17645826313898452,0.18854723263051756,0.25981148049791564,0.19954624216427655
camera0_19_image000121,0.0,0.17610331976191973,0.17654035564773457,0.1933894607525423,0.2626991058242963,0.2023699628330735
camera0_19_image000131,0.0,0.1717292847508008,0.18429211363080134,0.19497816735423185,0.25839412235479464,0.20356792856446193
camera0_19_image000141,0.0,0.15682130847052,0.18441717253813011,0.17743882768222954,0.24939576796975182,0.192673976920901
camera0_19_image000151,0.0,0.16849856871651492,0.19597816983612382,0.16715124904149106,0.2438085000075578,0.18974516250093892
camera0_19_image000161,0.0,0.006892525592592354,0.07206517501915657,0.13220097903331213,0.22230930094604956,0.1329218119519984
camera0_19_image000171,0.0,0.03856084789091996,0.10384779865414939,0.1252311467047934,0.22134261336912725,0.13817238607243684
camera0_19_image000181,0.0,0.02282920761261143,0.09113490571620567,0.1148834777343839,0.2110847171934852,0.12727415394702685
camera0_19_image000201,0.0,0.0,0.0028485180688698924,0.08907876552812567,0.17752897973693677,0.08596828887614708
camera0_19_image000211,0.0,0.0027376093409005606,0.0202916102904997,0.08155100595683348,0.16934317330244353,0.08456823307261423
camera0_19_image000221,0.0,0.002295983247325722,0.017956971585786543,0.07784151483704892,0.1660212308392841,0.0814925527670948
camera0_19_image000231,0.0,0.00193426685601316,0.01671580266888257,0.09959002707470109,0.16870653121736828,0.09175782080502609
camera0_19_image000241,0.0,0.00027897932638301155,0.011683935614973117,0.12413974687012569,0.17248210439599085,0.10265136542788832
camera0_19_image000251,0.0,0.0,0.013231457294044792,0.1517201250290922,0.18103117436049065,0.11768578560037683
camera0_19_image000261,0.0,0.0,0.010058992068409165,0.14613184431787746,0.1768683151656949,0.1133734161109692
camera0_19_image000271,0.0,0.0,0.008713401317019243,0.14480801226493656,0.17410696038460524,0.11176854637545554
camera0_19_image000281,0.0,0.0,0.016560522502476582,0.1462259687455991,0.167705108663461,0.11257987945903128
camera0_19_image000291,0.0,0.0,0.036696881303411324,0.1494041938500988,0.1622581418703309,0.11722547575090257
camera0_19_image000301,0.0,0.0,0.041967431679694564,0.151499315336807,0.1589974188237865,0.11855224114690897
camera0_19_image000321,0.0,4.4208682386488205e-05,0.053057692639638644,0.12110398028932266,0.1396234616529364,0.10236628967480238
camera0_19_image000331,0.0,0.0,0.03521631897940289,0.08452408609104907,0.12302632024718378,0.07749100057892212
camera0_19_image000341,0.0,0.0,0.0,0.053338792444930214,0.1099165994173977,0.052001622681381324
camera0_19_image000351,0.0,0.0,0.001076385121527352,0.04504996923793064,0.10223833340268526,0.04653965268695282
camera0_19_image000361,0.0,0.0,0.0020349748967437757,0.04722467117247564,0.09763657297155515,0.0465839541639088
camera0_19_image000371,0.0,0.0,0.006567306449138629,0.046738609092370875,0.09017921549039541,0.04550992112648635
camera0_19_image000381,0.0,0.0,0.010864045429291331,0.041497884504153586,0.07865443992959359,0.041194008313997624
camera0_19_image000391,0.0,0.0,0.001027034518693888,0.03960193063259084,0.07486592313319346,0.03713983064108081
camera0_19_image000411,0.0,0.0,0.0,0.02360315409256223,0.05854847791571549,0.02551367557634507
camera0_19_image000421,0.0,0.0,0.0,0.033387348409893734,0.0593004709308313,0.030150933855716877
camera0_19_image000431,0.0,0.0,0.0,0.03791296366035894,0.05903336840316134,0.032140581563587414
camera0_19_image000441,0.0,0.0,0.0,0.06233108456558586,0.06963368715186673,0.04591657559846451
camera0_19_image000451,0.0,0.0,0.0,0.08921403948770659,0.0756318044797511,0.0596507766559648
camera0_19_image000461,0.0,0.0,0.0,0.10776860043234147,0.07846930069775869,0.06880120744342691
camera0_19_image000471,0.0,0.0,3.136941987999584e-05,0.13744268182289401,0.09097646373327356,0.08545493017484125
camera0_1_image000000,0.1510812018270315,0.23493975262954525,0.14568993791906729,0.17774345046532572,0.15304342312668026,0.16628238124012656
camera0_1_image000010,0.15413712390168235,0.18690642171663807,0.18889107422665294,0.21150358214670478,0.1611831617364445,0.1913802278347532
camera0_1_image000020,0.17058698507831316,0.3129646584769871,0.4843690644876475,0.2873414590700981,0.17873163923754673,0.30349975276129215
camera0_1_image000030,0.1665843981099198,0.33185035318092304,0.4546757330459037,0.3664847950837678,0.2011787209228661,0.33917154728189586
camera0_1_image000040,0.25117449445358997,0.33138799406336034,0.45975735524367084,0.40079979766280727,0.2136621062834276,0.36076443441501577
camera0_1_image000050,0.28730984208034627,0.4039295366558728,0.48884079363972854,0.41301436540498604,0.2225278765483578,0.3791925637670601
camera0_1_image000060,0.10356955431882992,0.27215070070800734,0.40083157450348716,0.3202215968447127,0.20400521681495493,0.30263262592462425
camera0_1_image000070,0.19243965439000926,0.30107801580734883,0.23352531778885463,0.17295462785193025,0.1660834458556312,0.19120297403929057
camera0_1_image000080,0.1761512888338989,0.2811014546780972,0.15428816999815503,0.061162529465698535,0.13754087774192206,0.1139351385674959
camera0_1_image000090,0.11592020515535921,0.24845058952511745,0.1278395338037569,0.06285056398618233,0.14096645080271086,0.1068554972040823
camera0_1_image000100,0.16219454782311973,0.21443563775219715,0.2976553012372405,0.11202606783688941,0.15751410012945713,0.1713698919117709
camera0_1_image000110,0.10325876288715395,0.17798292824715953,0.1336246664817283,0.0724351322811145,0.1545569431514384,0.11250000232486275
camera0_1_image000120,0.15426782655065832,0.12891900449609445,0.07952126741128375,0.12704338713166907,0.1664807519180942,0.12683707988853496
camera0_1_image000130,0.0948795627977814,0.2099223267356335,0.14304083674736554,0.23867986972982924,0.18479867089730623,0.19912514477774151
camera0_1_image000140,0.19561856050036092,0.2398686766093918,0.2800269539224128,0.3107288208234679,0.20336342066525118,0.27109227356246807
camera0_1_image000150,0.29005357831693207,0.3447403647194963,0.40170601483367563,0.35163991106748754,0.2166321711602357,0.3273679233199172
camera0_1_image000160,0.15168045784578174,0.3002226557497138,0.38958925898039803,0.33080111629812053,0.19823177040452566,0.3056764210823484
camera0_1_image000170,0.11674369236651394,0.2994728286790315,0.3671032605559226,0.32993184038688766,0.19791143146175597,0.29935007151768156
camera0_1_image000180,0.05485826328687831,0.2723774997511704,0.38283860194438596,0.34195587461595506,0.2041951383192393,0.3074967336858723
camera0_1_image000190,0.06233570010352232,0.21573487360278687,0.3321097851526623,0.34245697861484015,0.2033317292724466,0.29355359360437544
camera0_1_image000200,0.19521153062671287,0.2795431006262873,0.3657711373354743,0.3535899039237522,0.21392948323640232,0.31452525617776245
camera0_1_image000210,0.14039961547316676,0.26908057013087244,0.34794969472134407,0.3563327966866884,0.22174882726613335,0.3121133985890859
camera0_1_image000220,0.11219870467852379,0.29615362799487477,0.35417661532771405,0.3587869247035486,0.2189319956813402,0.31459367761515583
camera0_1_image000230,0.0761986746584611,0.14601623047285583,0.316779211352656,0.3506225634331685,0.21516736619508128,0.2938808298105945
camera0_1_image000240,0.17016993572310182,0.33012915913238833,0.4211396334040774,0.3714743129270854,0.22525526435370039,0.3398918033302496
camera0_1_image000250,0.2437279418443068,0.2902538091134174,0.3855454118156561,0.3676375420518854,0.22818477882756788,0.3304715015512623
camera0_1_image000260,0.03912118004142244,0.23932423784506646,0.32667792776037385,0.3545266249063069,0.23640987121336984,0.30676161319304857
camera0_1_image000270,0.10143607925720964,0.1942109104979862,0.31018429868553465,0.3406745130886105,0.22552858213057353,0.2931771274589031
camera0_1_image000280,0.04414734590044807,0.26360211977811865,0.3168234017284547,0.34625030051263206,0.2146261667139723,0.29646412586474863
camera0_1_image000290,0.1564665185948519,0.3043981222992193,0.37282111441677696,0.36696046943613725,0.22805239923855916,0.3261184926010455
camera0_1_image000300,0.07732642470546804,0.18127423037170243,0.26913445643711115,0.3541677912050324,0.23845827421003646,0.2921709052060169
camera0_1_image000310,0.21497565487772227,0.3279971688341789,0.3569147355833337,0.359640847232895,0.2327598350331074,0.3226197386004232
camera0_1_image000320,0.190333217465799,0.3272044991811859,0.36245441404388185,0.36843895581757374,0.24207303736511818,0.32969585801164364
camera0_1_image000330,0.15712503326507316,0.29192156152477744,0.3747037600146207,0.37066826933444763,0.2395844536685593,0.33059005207560005
camera0_1_image000340,0.09911741257243568,0.15483301629778307,0.34665522292976353,0.3681099199869351,0.23890939288461435,0.31547885995890607
camera0_1_image000350,0.14203357353853124,0.29015305436688144,0.3738027524351983,0.3685996356068026,0.24332316683523578,0.33000384439097646
camera0_1_image000360,0.134111483678195,0.2756745647076452,0.35046859984400064,0.3570736644207582,0.2560777864867358,0.32186425824376774
camera0_1_image000370,0.15527035543723805,0.25476034120324526,0.3350291329635185,0.3250836728675817,0.24361500681989728,0.30014402209602586
camera0_1_image000380,0.14905640052567867,0.30290204652454644,0.2935771357614911,0.3075315481588504,0.2316322784076704,0.28178165850894055
camera0_1_image000390,0.2377705667079967,0.36356184670535274,0.303268580763484,0.32824802135728515,0.23718275008779996,0.29935194165697987
camera0_1_image000400,0.1584039342734082,0.31957088852850885,0.29949420338650745,0.36054893565578167,0.24923129070340455,0.31261596783046974
camera0_1_image000410,0.06093005384474485,0.2418072527304003,0.2419075790939896,0.33795950347157944,0.23899591505150805,0.2811716041121167
camera0_1_image000420,0.01986932854832289,0.1960371332281804,0.2868788502448462,0.3260611694512975,0.24837674739019816,0.28544294138581366
camera0_1_image000430,0.05929879702045422,0.19661255720265253,0.23262384357166624,0.3289510440327471,0.24757841777909714,0.2750469495733951
camera0_1_image000440,0.1255446310635066,0.2364036237330755,0.24443685960609873,0.3382028501613008,0.2540489089123369,0.2867180392942399
camera0_1_image000450,0.10413704537655706,0.11554144966231121,0.18401437371359353,0.3363464172500995,0.2610160760895164,0.2679749969826413
camera0_1_image000460,0.07511019939368387,0.10608406269592652,0.2012058780774883,0.31526537976030305,0.25452929631414234,0.2596455094417117
camera0_1_image000470,0.04673706224026291,0.21022704626040292,0.19794352402978393,0.2886894449347586,0.25272271140070984,0.2505284639434759
camera0_1_image000480,0.17093944797592553,0.2995639879561657,0.29866409977015723,0.27091650612940704,0.23864145192218383,0.2683549309137453
camera0_1_image000490,0.17910551230882338,0.24856222165672265,0.23808808409609553,0.2577459943321038,0.23198181025011136,0.24476603954982085
camera0_1_image000500,0.16109725022203572,0.19208300305138445,0.1585242514857219,0.2710076855150906,0.2393514396360022,0.23164136880487826
camera0_20_image000001,0.4802003986345522,0.3696358881852538,0.34520299444314206,0.28161146947746324,0.2752645451189086,0.30247433761143133
camera0_20_image000011,0.39019221040406465,0.339603267903365,0.31264523595453464,0.2678623287500028,0.18496563916964448,0.2628390172559725
camera0_20_image000021,0.26428968008813086,0.36829905916920536,0.31621128234191426,0.22103732593391845,0.1563111871069079,0.23389028609928839
camera0_20_image000031,0.28226705180358297,0.4504391314785321,0.40678496834058997,0.2337029277787101,0.18974652783606183,0.2727723932208795
camera0_20_image000041,0.22996708120948506,0.43774305680085934,0.46648778562513044,0.2444213969400083,0.20120087837814354,0.29247210016507014
camera0_20_image000051,0.26077765237151,0.4408596763848372,0.32355284604314655,0.194893919712383,0.1532031707701811,0.22611786404805173
camera0_20_image000061,0.3722212531059189,0.4310819807915299,0.3024299445715624,0.14608909782078788,0.11503834994699678,0.1913025588206471
camera0_20_image000081,0.24726149990263913,0.3193865539683415,0.2023501129589173,0.07926916797367957,0.09992878409064149,0.1267673959123227
camera0_20_image000091,0.2790881897255326,0.10432827784046407,0.10354488209027976,0.0962437473201035,0.1088487244545856,0.10514747694478424
camera0_20_image000101,0.28223918504448275,0.3210893459217079,0.2451802699878058,0.20468625207857463,0.14061755109153426,0.20456824870996254
camera0_20_image000111,0.27781777225161336,0.5118122768672791,0.5407025961540606,0.3407210457455725,0.19469094928946692,0.35580121206726695
camera0_20_image000121,0.13578951716239976,0.5182640743019495,0.4753311548160312,0.33500493828107586,0.22058474711211853,0.34230867931813447
camera0_20_image000131,0.22802751748881772,0.5661824805653436,0.4703428302106649,0.24366413109726917,0.2033536760231913,0.2993466432042246
camera0_20_image000141,0.2787447979086243,0.1453853371548686,0.12020246646313394,0.1018529499869884,0.15128273665285094,0.12405788155727573
camera0_20_image000151,0.08262712197826372,0.07138109513495405,0.09966636662838008,0.1290015521698369,0.14519214397912866,0.1228670289729609
camera0_20_image000161,0.10420879099662654,0.14696290451689314,0.16399439105813315,0.19180186197829688,0.16067046026378595,0.173812825724698
camera0_20_image000171,0.3104462391487923,0.3477553806180806,0.28816834898386895,0.23542555135199222,0.1825626801693055,0.24068481169987926
camera0_20_image000181,0.15278902823307852,0.15250270727183662,0.1671828885963694,0.19965482212187144,0.16677538334202033,0.18088188698628563
camera0_20_image000191,0.14912105372351597,0.061494507318294325,0.07544817566471371,0.13328832047374303,0.13711469958805939,0.11816558842277998
camera0_20_image000201,0.2555716791318739,0.14964547592366792,0.10059341533956383,0.09748964251355997,0.11959707007096433,0.10934202535297613
camera0_20_image000211,0.2529275371562113,0.1618442438868614,0.12891900173798657,0.11879444863849581,0.13353152984197036,0.12948353682514582
camera0_20_image000221,0.24196429748943435,0.2901966018139737,0.23914532398672722,0.15522600099104686,0.15041426738358296,0.18097080628312742
camera0_20_image000231,0.09137503174355704,0.3386365739282697,0.2978389517499997,0.17874572235428005,0.16664086060556574,0.20825828365273596
camera0_20_image000241,0.0726641969881383,0.18024854165957144,0.18182912780707922,0.1642169368393976,0.17009771566131313,0.16858391168090087
camera0_20_image000251,0.22958798881202983,0.1464764672842091,0.13870862180126006,0.12804205951546646,0.14232344471730965,0.1369620491622217
camera0_20_image000261,0.24085309903356103,0.1504765118606439,0.11207894534226921,0.10182109856915907,0.11773826179390952,0.11319225002122082
camera0_20_image000271,0.23336710090539728,0.08031614296534616,0.04326142269736929,0.03015770437204083,0.0956703593810711,0.056064591283982015
camera0_20_image000281,0.003328391919503084,0.0007943309075589812,0.0005058203237355076,0.008573037747621588,0.09704953777697832,0.02862259973004517
camera0_20_image000291,0.013881564420086345,0.011429670825859054,0.008215628417166514,0.02270107865467396,0.10362904488719273,0.03915477725841306
camera0_20_image000301,0.0,0.007322248410588984,0.01188049401221824,0.03638631725926869,0.1036722945486535,0.04575204922733277
camera0_20_image000321,0.08744111998143311,0.10416090737099923,0.04873967846641859,0.01274953227051818,0.10215329395877334,0.04916980191686247
camera0_20_image000331,0.10277800115477698,0.030863466854874493,0.016743153185157143,0.005784093263563375,0.10833332301727082,0.03727050325368293
camera0_20_image000341,0.03433244127058894,0.022937961458534526,0.013461517115290974,0.004079292473746595,0.11265705512589193,0.03509863013802515
camera0_20_image000351,0.021377692396160317,0.0067909185989615374,0.003778284619507564,0.0056681222557155835,0.12151370232511795,0.03486094931375437
camera0_20_image000361,0.1641526652282808,0.04238660368696128,0.022537855217335475,0.010198840392844242,0.11540113543265193,0.04414265649426445
camera0_20_image000381,0.2092172389574506,0.0593720439097694,0.03492827868388573,0.012593633863030017,0.11343703455058812,0.04923368013633634
camera0_20_image000391,0.2072787772860932,0.06113563034689032,0.03388030908454634,0.010601107283305057,0.11657040330393993,0.04892206824123902
camera0_20_image000401,0.08415389492396481,0.021989085451124338,0.011382457871418984,0.005434433140101261,0.12080568100349671,0.03826318679673588
camera0_20_image000411,0.16751719750635347,0.04016541435747331,0.02184051301389388,0.008976757682714344,0.12615329442115442,0.04611087635035261
camera0_20_image000421,0.14998482567933494,0.05803149215015842,0.030900974205368137,0.015158496145136107,0.12103879971509093,0.050146319243065805
camera0_20_image000431,0.08531474183486897,0.05743243155128803,0.03993478656543852,0.0165277800359267,0.11913943069135258,0.05100852517447844
camera0_20_image000441,0.08848755924166121,0.03317250506781458,0.018472139674350296,0.01613806333617369,0.1285013573777614,0.047279003217506804
camera0_20_image000451,0.01588646258549994,0.01936761596883343,0.01012082693725348,0.01564466139740792,0.13750342972610802,0.0453357707995451
camera0_20_image000461,0.0,0.0,8.971257913783e-06,0.035006444155332196,0.1431211514132798,0.052055763895201536
camera0_20_image000471,0.07845475087659291,0.023835298860906483,0.013879926385563714,0.03213207787815573,0.1350935321900925,0.054542914137088026
